Date,SPY Close,Daily Returns,Cumulative Returns,VIX Close,SPX 1M 25DP Vol BVOL INDEX,SPX 1M 25DC Vol BVOL INDEX,SPX 1M 100 Vol BVOL INDEX,P/C Ratio,P/C Spread,P/ATM Ratio,P/ATM Spread,ATM/C Ratio,ATM/C Spread
2019-08-27,278.034423828125,-0.003923569174239971,0.7477381214327146,20.309999465942383,19.2015,11.9006,15.1105,1.61,7.3,1.27,4.09,1.27,3.21
2019-08-28,279.9922180175781,0.007041553209480966,0.7600449124110213,19.350000381469727,16.9565,10.7216,13.1204,1.58,6.23,1.29,3.84,1.22,2.4
2019-08-29,283.5685119628906,0.01277283336884727,0.7825256727989347,17.8799991607666,15.6057,10.1654,12.2547,1.54,5.44,1.27,3.35,1.21,2.09
2019-08-30,283.4425354003906,-0.00044425441184559045,0.7817337779045657,18.979999542236328,15.937999999999999,10.2675,12.4206,1.55,5.67,1.28,3.52,1.21,2.15
2019-09-03,281.7851867675781,-0.005847212135861479,0.7713156025355277,19.65999984741211,16.3129,10.1011,12.5948,1.61,6.21,1.3,3.72,1.25,2.49
2019-09-04,284.98358154296875,0.011350471655661387,0.791420870075338,17.329999923706055,15.4289,9.9719,12.0321,1.55,5.46,1.28,3.4,1.21,2.06
2019-09-05,288.6471252441406,0.012855279877305836,0.8144500867382032,16.270000457763672,14.595,9.8872,11.5293,1.48,4.71,1.27,3.07,1.17,1.64
2019-09-06,288.8700866699219,0.0007724359824912153,0.8158516332736341,15.0,14.0448,9.2532,11.1923,1.52,4.79,1.25,2.85,1.21,1.94
2019-09-09,289.0154113769531,0.0005030798055505326,0.8167651515602099,15.270000457763672,15.6089,10.1595,12.243,1.54,5.45,1.27,3.37,1.21,2.08
2019-09-10,288.94757080078125,-0.0002347299607611264,0.816338702347472,15.199999809265137,15.177999999999999,10.2062,12.0238,1.49,4.97,1.26,3.15,1.18,1.82
2019-09-11,291.0022888183594,0.0071110409818768705,0.829254761296834,14.609999656677246,14.9054,9.7416,11.6953,1.53,5.16,1.27,3.21,1.2,1.95
2019-09-12,292.0102844238281,0.0034638751796827183,0.8355910714618064,14.220000267028809,14.509,9.7579,11.5463,1.49,4.75,1.26,2.96,1.18,1.79
2019-09-13,291.8164367675781,-0.0006638384556643118,0.834372535519696,13.739999771118164,16.1963,10.36,12.8104,1.56,5.84,1.26,3.39,1.24,2.45
2019-09-16,290.9150695800781,-0.0030888156866156757,0.8287064968568858,14.670000076293945,15.8819,10.3776,12.7431,1.53,5.5,1.25,3.14,1.23,2.37
2019-09-17,291.65167236328125,0.002532020029991422,0.8333368183359029,14.4399995803833,18.1663,12.1411,14.8949,1.5,6.03,1.22,3.27,1.23,2.75
2019-09-18,291.82611083984375,0.000598105524816761,0.8344333472157996,13.949999809265137,17.267,10.9737,13.7654,1.57,6.29,1.25,3.5,1.25,2.79
2019-09-19,291.80670166015625,-6.650940051811105e-05,0.834311340153586,14.050000190734863,17.054000000000002,11.2295,13.8359,1.52,5.82,1.23,3.22,1.23,2.61
2019-09-20,290.4280090332031,-0.00472467773738372,0.8256448102013318,15.319999694824219,18.5921,11.7201,14.9793,1.59,6.87,1.24,3.61,1.28,3.26
2019-09-23,290.3598327636719,-0.00023474412732504835,0.8252162508035557,14.90999984741211,17.8429,11.3525,14.3431,1.57,6.49,1.24,3.5,1.26,2.99
2019-09-24,288.08148193359375,-0.00784664603362173,0.810894424948686,17.049999237060547,20.4103,13.095999999999998,16.7058,1.56,7.31,1.22,3.7,1.28,3.61
2019-09-25,289.7853698730469,0.0059146041877342626,0.8216051486980323,15.960000038146973,22.3369,15.3083,19.1092,1.46,7.03,1.17,3.23,1.25,3.8
2019-09-26,289.18170166015625,-0.0020831562792665848,0.8178104604941776,16.06999969482422,20.916999999999998,14.0269,17.5883,1.49,6.89,1.19,3.33,1.25,3.56
2019-09-27,287.6238098144531,-0.005387242127560143,0.8080174754014839,17.219999313354492,18.7117,11.6717,15.0219,1.6,7.04,1.25,3.69,1.29,3.35
2019-09-30,288.957763671875,0.004637842250550861,0.8164027752386351,16.239999771118164,19.9073,12.6123,16.1328,1.58,7.3,1.23,3.77,1.28,3.52
2019-10-01,285.5206298828125,-0.011894934904623344,0.7947967824665945,18.559999465942383,22.0179,15.4368,18.7436,1.43,6.58,1.17,3.27,1.21,3.31
2019-10-02,280.47705078125,-0.017664499772337194,0.7630925951113219,20.559999465942383,21.0817,13.1719,17.0083,1.6,7.91,1.24,4.07,1.29,3.84
2019-10-03,282.7749328613281,0.008192763271281933,0.7775371953684191,19.1200008392334,19.6013,12.5951,15.9772,1.56,7.01,1.23,3.62,1.27,3.38
2019-10-04,286.6014709472656,0.01353209793816501,0.8015910027848758,17.040000915527344,16.9998,11.2296,13.9388,1.51,5.77,1.22,3.06,1.24,2.71
2019-10-07,285.3648376464844,-0.004314818401643161,0.793817464773825,17.860000610351562,16.18,10.7945,13.2753,1.5,5.39,1.22,2.9,1.23,2.48
2019-10-08,280.9346618652344,-0.015524602883058014,0.7659691609885175,20.280000686645508,14.5565,9.7876,11.6979,1.49,4.77,1.24,2.86,1.2,1.91
2019-10-09,283.6025390625,0.009496433012404104,0.7827395688278165,18.639999389648438,14.6122,10.0316,11.9378,1.46,4.58,1.22,2.67,1.19,1.91
2019-10-10,285.5206298828125,0.006763306233622313,0.7947967824665949,17.56999969482422,14.8797,9.9662,11.9288,1.49,4.91,1.25,2.95,1.2,1.96
2019-10-11,288.4806213378906,0.010366996795618588,0.8134034349592127,15.579999923706055,15.2438,10.4666,12.5493,1.46,4.78,1.21,2.69,1.2,2.08
2019-10-14,288.1593322753906,-0.001113728405776282,0.8113837960425665,14.569999694824219,14.7872,10.0497,12.198,1.47,4.74,1.21,2.59,1.21,2.15
2019-10-15,291.01220703125,0.00990033789061151,0.8293171076729664,13.539999961853027,15.5328,10.5864,12.4944,1.47,4.95,1.24,3.04,1.18,1.91
2019-10-16,290.54486083984375,-0.0016059332911627644,0.8263793464296607,13.680000305175781,14.6547,9.9443,12.12,1.47,4.71,1.21,2.53,1.22,2.18
2019-10-17,291.40167236328125,0.002948981857606503,0.8317653059873891,13.789999961853027,14.1939,9.6282,11.392999999999999,1.47,4.57,1.25,2.8,1.18,1.76
2019-10-18,290.12615966796875,-0.004377163263916906,0.8237473701819036,14.25,12.8803,9.044,10.6078,1.42,3.84,1.21,2.27,1.17,1.56
2019-10-21,292.09295654296875,0.006779109051217258,0.8361107524862375,14.0,13.5441,9.6278,10.82,1.41,3.92,1.25,2.72,1.12,1.19
2019-10-22,291.13873291015625,-0.0032668491705726277,0.8301124555973982,14.460000038146973,13.8394,9.5979,11.0164,1.44,4.24,1.26,2.82,1.15,1.42
2019-10-23,291.98590087890625,0.002909842878966673,0.8354377952940266,14.010000228881836,12.7179,8.8272,10.1516,1.44,3.89,1.25,2.57,1.15,1.32
2019-10-24,292.4630126953125,0.001634023475003854,0.8384369437384465,13.710000038146973,13.1773,9.2471,10.8163,1.43,3.93,1.22,2.36,1.17,1.57
2019-10-25,293.6606140136719,0.004094881288824848,0.8459651247800453,12.649999618530273,12.2656,8.8103,9.802999999999999,1.39,3.46,1.25,2.46,1.11,0.99
2019-10-28,295.3158264160156,0.005636480765059959,0.8563698716988395,13.109999656677246,12.5085,9.0963,10.1777,1.38,3.41,1.23,2.33,1.12,1.08
2019-10-29,295.2281799316406,-0.0002967889849950778,0.8558189215688425,13.199999809265137,12.999,9.3744,10.6147,1.39,3.62,1.22,2.38,1.13,1.24
2019-10-30,296.1337585449219,0.0030673854152099,0.8615114334621334,12.329999923706055,13.0351,9.0079,10.5189,1.45,4.03,1.24,2.52,1.17,1.51
2019-10-31,295.3450622558594,-0.0026633109745333172,0.8565536496321744,13.220000267028809,12.8884,9.1248,10.5371,1.41,3.76,1.22,2.35,1.15,1.41
2019-11-01,298.0811462402344,0.009264024810425653,0.8737528087042532,12.300000190734863,12.0528,8.4682,9.8344,1.42,3.58,1.23,2.22,1.16,1.37
2019-11-04,299.2787170410156,0.00401759995855655,0.8812807979108486,12.829999923706055,13.0142,9.1684,10.7407,1.42,3.85,1.21,2.27,1.17,1.57
2019-11-05,298.9476623535156,-0.0011061751760137462,0.8791997717930882,13.100000381469727,13.0557,9.2327,10.8173,1.41,3.82,1.21,2.24,1.17,1.58
2019-11-06,299.01580810546875,0.0002279521151515862,0.8796281393558607,12.619999885559082,13.5162,9.2851,11.0436,1.46,4.23,1.22,2.47,1.19,1.76
2019-11-07,300.0674133300781,0.003516888392196549,0.8862385817408074,12.729999542236328,13.4647,9.1729,10.7706,1.47,4.29,1.25,2.69,1.17,1.6
2019-11-08,300.80743408203125,0.002466181661449074,0.8908903887402142,12.069999694824219,12.2488,8.3174,9.6475,1.47,3.93,1.27,2.6,1.16,1.33
2019-11-11,300.2329406738281,-0.0019098378002402328,0.8872790947996871,12.6899995803833,12.9746,8.745,10.2316,1.48,4.23,1.27,2.74,1.17,1.49
2019-11-12,300.8657531738281,0.0021077384066510163,0.8912569854318659,12.680000305175781,13.1147,8.8033,10.440999999999999,1.49,4.31,1.26,2.67,1.19,1.64
2019-11-13,300.9631652832031,0.0003237726738500868,0.8918693227629768,13.0,13.2823,8.7907,10.6718,1.51,4.49,1.24,2.61,1.21,1.88
2019-11-14,301.40130615234375,0.0014557956576790598,0.8946234979079515,13.050000190734863,14.0808,9.0563,11.0319,1.55,5.02,1.28,3.05,1.22,1.98
2019-11-15,303.5823669433594,0.007236401258039704,0.9083337537717242,12.050000190734863,12.9753,8.5331,10.3939,1.52,4.44,1.25,2.58,1.22,1.86
2019-11-18,303.8062744140625,0.0007375509749052434,0.909741247192263,12.460000038146973,12.4771,7.9953,9.6367,1.56,4.48,1.29,2.84,1.21,1.64
2019-11-19,303.71868896484375,-0.00028829374701910826,0.9091906807322729,12.859999656677246,12.3183,7.9161,9.4664,1.56,4.4,1.3,2.85,1.2,1.55
2019-11-20,302.5892333984375,-0.003718755570346177,0.9020908672534469,12.779999732971191,12.0308,8.0733,9.472000000000001,1.49,3.96,1.27,2.56,1.17,1.4
2019-11-21,302.10235595703125,-0.001609037558732762,0.8990303316079136,13.130000114440918,13.0952,8.3638,10.2862,1.57,4.73,1.27,2.81,1.23,1.92
2019-11-22,302.77423095703125,0.002223997882676354,0.9032537710445478,12.34000015258789,15.9279,10.1914,12.5854,1.56,5.74,1.27,3.34,1.23,2.39
2019-11-25,305.12078857421875,0.007750189339992053,0.9180043481321969,11.869999885559082,17.4116,11.0771,13.9338,1.57,6.33,1.25,3.48,1.26,2.86
2019-11-26,305.81207275390625,0.002265608262608909,0.922349794631045,11.539999961853027,16.2339,10.2569,12.8856,1.58,5.98,1.26,3.35,1.26,2.63
2019-11-27,307.1752624511719,0.004457605891715843,0.9309188724015312,11.75,15.9045,9.972999999999999,12.4429,1.59,5.93,1.28,3.46,1.25,2.47
2019-11-29,306.0360107421875,-0.0037088003112407675,0.9237574798865877,12.619999885559082,14.299000000000001,8.941,11.0609,1.6,5.36,1.29,3.24,1.24,2.12
2019-12-02,303.4363098144531,-0.008494754984649244,0.907415631445065,14.90999984741211,16.6349,10.1853,12.7798,1.63,6.45,1.3,3.86,1.25,2.59
2019-12-03,301.40130615234375,-0.006706526530571577,0.8946234979079517,15.960000038146973,16.9028,10.3688,13.0851,1.63,6.53,1.29,3.82,1.26,2.72
2019-12-04,303.2610168457031,0.006170214446314937,0.9063137311850711,14.800000190734863,16.1622,9.8242,12.4066,1.65,6.34,1.3,3.76,1.26,2.58
2019-12-05,303.8062744140625,0.0017979810726440615,0.9097412471922632,14.520000457763672,14.5086,8.8537,11.0901,1.64,5.65,1.31,3.42,1.25,2.24
2019-12-06,306.5812683105469,0.009134090142925322,0.9271849958937799,13.619999885559082,12.4605,7.9063,9.5614,1.58,4.55,1.3,2.9,1.21,1.66
2019-12-09,305.6173400878906,-0.003144119756461561,0.921125695473834,15.859999656677246,11.915999999999999,8.1226,9.2819,1.47,3.79,1.28,2.63,1.14,1.16
2019-12-10,305.27655029296875,-0.0011150865812256106,0.9189834739899634,15.680000305175781,12.03,8.0605,9.3177,1.49,3.97,1.29,2.71,1.16,1.26
2019-12-11,306.14312744140625,0.002838662673585235,0.9244308207488057,14.989999771118164,12.335,8.4111,9.5942,1.47,3.92,1.29,2.74,1.14,1.18
2019-12-12,308.78179931640625,0.008619079242616845,0.9410176424897738,13.9399995803833,11.8328,7.9561,9.2114,1.49,3.88,1.28,2.62,1.16,1.26
2019-12-13,308.966796875,0.0005991206703352958,0.942180546280875,12.630000114440918,11.8179,7.7755,9.1421,1.52,4.04,1.29,2.68,1.18,1.37
2019-12-16,311.0893859863281,0.006869958625964845,0.9555232462779784,12.140000343322754,12.5245,8.1772,9.5897,1.53,4.35,1.31,2.93,1.17,1.41
2019-12-17,311.1575622558594,0.00021915331284949602,0.9559518056757543,12.289999961853027,12.6801,8.1959,9.7221,1.55,4.48,1.3,2.96,1.19,1.53
2019-12-18,311.1770324707031,6.257349075045049e-05,0.9560741964079751,12.579999923706055,12.1517,8.1285,9.4366,1.49,4.02,1.29,2.72,1.16,1.31
2019-12-19,312.4525451660156,0.004098993698812281,0.9640921322134606,12.5,13.4929,8.3317,10.4647,1.62,5.16,1.29,3.03,1.26,2.13
2019-12-20,313.8224182128906,0.004384259523785072,0.9727032218497087,12.510000228881836,15.7641,10.0906,12.2129,1.56,5.67,1.29,3.55,1.21,2.12
2019-12-23,314.3018493652344,0.0015277147983052686,0.9757169497543929,12.609999656677246,14.8321,9.1804,11.3347,1.62,5.65,1.31,3.5,1.23,2.15
2019-12-24,314.3116455078125,3.116794443913662e-05,0.9757785287905103,12.670000076293945,12.8051,8.1832,9.9096,1.56,4.62,1.29,2.9,1.21,1.73
2019-12-26,315.98480224609375,0.005323241318590188,0.9862960746913514,12.649999618530273,14.9408,9.1952,11.5891,1.62,5.75,1.29,3.35,1.26,2.39
2019-12-27,315.906494140625,-0.0002478223791527734,0.9858038260724196,13.430000305175781,14.6566,9.1284,11.4127,1.61,5.53,1.28,3.24,1.25,2.28
2019-12-30,314.16485595703125,-0.005513144604170295,0.9748558024237677,14.819999694824219,15.1567,9.1965,11.6552,1.65,5.96,1.3,3.5,1.27,2.46
2019-12-31,314.92803955078125,0.0024292455991778983,0.9796532121908166,13.779999732971191,14.7367,9.1783,11.3133,1.61,5.56,1.3,3.42,1.23,2.14
2020-01-02,317.8731994628906,0.009351850398301886,0.9981666328717429,12.470000267028809,13.0276,8.3713,10.0911,1.56,4.66,1.29,2.94,1.21,1.72
2020-01-03,315.4662170410156,-0.0075721464594752375,0.9830362224772016,14.020000457763672,13.1356,8.3398,10.1859,1.58,4.8,1.29,2.95,1.22,1.85
2020-01-06,316.66973876953125,0.003815057408695921,0.9906016195094756,13.850000381469727,13.0593,8.448,10.1788,1.55,4.61,1.28,2.88,1.2,1.73
2020-01-07,315.7793273925781,-0.0028117981225896926,0.9850044496129149,13.789999961853027,13.432,8.7077,10.4862,1.54,4.72,1.28,2.95,1.2,1.78
2020-01-08,317.4623107910156,0.00532961866862558,0.9955837663848768,13.449999809265137,12.8588,8.7194,10.1533,1.47,4.14,1.27,2.71,1.16,1.43
2020-01-09,319.6148681640625,0.006780513150311807,1.0091148483553982,12.539999961853027,12.4929,8.3949,9.7094,1.49,4.1,1.29,2.78,1.16,1.31
2020-01-10,318.69512939453125,-0.0028776470093974105,1.0033333250204923,12.5600004196167,12.1431,8.1393,9.4256,1.49,4.0,1.29,2.72,1.16,1.29
2020-01-13,320.8868713378906,0.006877237024372818,1.0171107231354832,12.319999694824219,13.3162,8.8979,10.5017,1.5,4.42,1.27,2.81,1.18,1.6
2020-01-14,320.3976745605469,-0.0015245147777598334,1.0140356080296855,12.390000343322754,13.595,8.8964,10.6662,1.53,4.7,1.27,2.93,1.2,1.77
2020-01-15,321.1217041015625,0.0022597840075109232,1.0185868934872686,12.420000076293945,13.6802,8.8075,10.6342,1.55,4.87,1.29,3.05,1.21,1.83
2020-01-16,323.7929382324219,0.0083184477932845,1.0353784031769506,12.319999694824219,15.7805,9.9125,12.3505,1.59,5.87,1.28,3.43,1.25,2.44
2020-01-17,324.80078125,0.0031126158065086784,1.0417137541669055,12.100000381469727,19.7188,12.4096,15.7929,1.59,7.31,1.25,3.93,1.27,3.38
2020-01-21,324.1647644042969,-0.0019581752336167435,1.037715720859361,12.850000381469727,17.8412,11.488,14.2655,1.55,6.35,1.25,3.58,1.24,2.78
2020-01-22,324.203857421875,0.00012059613465376096,1.0379614614988197,12.90999984741211,17.7567,11.5304,14.2244,1.54,6.23,1.25,3.53,1.23,2.69
2020-01-23,324.5757141113281,0.0011469841611699838,1.0402989710162336,12.979999542236328,16.9812,10.8097,13.5187,1.57,6.17,1.26,3.46,1.25,2.71
2020-01-24,321.689208984375,-0.008893164218574445,1.022154257211998,14.5600004196167,20.0226,12.9552,16.2694,1.55,7.07,1.23,3.75,1.26,3.31
2020-01-27,316.5327453613281,-0.01602933352762026,0.9897404721788496,18.229999542236328,19.0529,12.297,15.4299,1.55,6.76,1.23,3.62,1.25,3.13
2020-01-28,319.8497314453125,0.010479124616942892,1.0105912105421866,16.280000686645508,17.1618,11.485,13.8286,1.49,5.68,1.24,3.33,1.2,2.34
2020-01-29,319.58551025390625,-0.0008260791410150681,1.0089303030820496,16.389999389648438,16.0058,10.7854,12.7769,1.48,5.22,1.25,3.23,1.18,1.99
2020-01-30,320.6227111816406,0.003245456675774694,1.015450199345353,15.489999771118164,15.6401,10.2913,12.2821,1.52,5.35,1.27,3.36,1.19,1.99
2020-01-31,314.8008728027344,-0.01815791014133128,0.9788538357313119,18.84000015258789,16.3965,10.7023,12.9538,1.53,5.69,1.27,3.44,1.21,2.25
2020-02-03,317.139404296875,0.007428605496929697,0.9935539602130459,17.969999313354492,15.6359,10.1041,12.2604,1.55,5.53,1.28,3.38,1.21,2.16
2020-02-04,321.97296142578125,0.01524111183730903,1.0239379390743633,16.049999237060547,15.665999999999999,10.2517,12.2842,1.53,5.41,1.28,3.38,1.2,2.03
2020-02-05,325.6911315917969,0.011548082017665662,1.0473105403934593,15.149999618530273,14.0988,9.4667,11.0744,1.49,4.63,1.27,3.02,1.17,1.61
2020-02-06,326.7870178222656,0.003364802182708182,1.0541993353684567,14.960000038146973,14.7212,9.9117,11.5956,1.49,4.81,1.27,3.13,1.17,1.68
2020-02-07,325.04534912109375,-0.005329675312007454,1.0432511198848013,15.470000267028809,14.0968,9.2418,10.9835,1.53,4.86,1.28,3.11,1.19,1.74
2020-02-10,327.4719543457031,0.007465435918928787,1.0585048801865806,15.039999961853027,15.0183,9.808,11.779000000000002,1.53,5.21,1.28,3.24,1.2,1.97
2020-02-11,328.0394592285156,0.0017329877422522788,1.0620722439113104,15.180000305175781,14.5794,9.6572,11.4104,1.51,4.92,1.28,3.17,1.18,1.75
2020-02-12,330.1529541015625,0.006442806844083382,1.0753577770773766,13.739999771118164,15.6024,10.094,12.1752,1.55,5.51,1.28,3.43,1.21,2.08
2020-02-13,329.8006896972656,-0.0010669733525646707,1.073143425632197,14.149999618530273,18.2515,11.1291,14.2367,1.64,7.12,1.28,4.01,1.28,3.11
2020-02-14,330.3290710449219,0.0016021232343124137,1.0764648568824642,13.680000305175781,26.1168,16.6297,21.2499,1.57,9.49,1.23,4.87,1.28,4.62
2020-02-18,329.477783203125,-0.0025770902909151294,1.071113619460366,14.829999923706055,29.6261,19.8593,24.5834,1.49,9.77,1.21,5.04,1.24,4.72
2020-02-19,331.0530700683594,0.00478116263233197,1.0810159505050438,14.380000114440918,28.1935,19.8692,24.0059,1.42,8.32,1.17,4.19,1.21,4.14
2020-02-20,329.6930847167969,-0.00410805841879569,1.0724670154099236,15.5600004196167,40.1137,27.7199,34.3064,1.45,12.39,1.17,5.81,1.24,6.59
2020-02-21,326.2978210449219,-0.010298255648253929,1.0511242202626585,17.079999923706055,46.7646,30.0652,39.0469,1.56,16.7,1.2,7.72,1.3,8.98
2020-02-24,315.4759826660156,-0.03316552450228094,0.9830976096783155,25.030000686645508,34.9993,20.5868,26.9721,1.7,14.41,1.3,8.03,1.31,6.39
2020-02-25,305.9163818359375,-0.030302150893681712,0.9230054866729436,27.850000381469727,41.6144,25.2629,35.167,1.65,16.35,1.18,6.45,1.39,9.9
2020-02-26,304.79119873046875,-0.00367807404989573,0.9159325300946046,27.559999465942383,33.5936,20.5746,25.9237,1.63,13.02,1.3,7.67,1.26,5.35
2020-02-27,291.1025085449219,-0.044911697721468635,0.8298847474482671,39.15999984741211,42.8132,26.023000000000003,33.4914,1.65,16.79,1.28,9.32,1.29,7.47
2020-02-28,289.87939453125,-0.004201660850624789,0.8221961923437584,40.11000061035156,44.1336,26.9386,35.6871,1.64,17.2,1.24,8.45,1.32,8.75
2020-03-02,302.43304443359375,0.0433064582691145,0.9011090557056327,33.41999816894531,54.4266,35.5242,37.5215,1.53,18.9,1.45,16.91,1.06,2.0
2020-03-03,293.773681640625,-0.02863233020447975,0.8466758734679423,36.81999969482422,50.7657,32.4651,41.9314,1.56,18.3,1.21,8.83,1.29,9.47
2020-03-04,306.1218566894531,0.04203295196447754,0.9242971117513799,31.989999771118164,57.1813,38.6516,49.2355,1.48,18.53,1.16,7.95,1.27,10.58
2020-03-05,295.94586181640625,-0.033241647568373334,0.8603303053457019,39.619998931884766,80.5934,53.2785,68.7656,1.51,27.31,1.17,11.83,1.29,15.49
2020-03-06,291.0535583496094,-0.01653107577436541,0.8295770441026837,41.939998626708984,60.2952,36.6435,50.5592,1.65,23.65,1.19,9.74,1.38,13.92
2020-03-09,268.3238830566406,-0.07809447656938173,0.686697182500128,54.459999084472656,86.68,64.2095,78.656,1.35,22.47,1.1,8.02,1.22,14.45
2020-03-10,282.2082824707031,0.05174492578110024,0.7739752030237881,47.29999923706055,77.07600000000001,53.7885,67.8613,1.43,23.29,1.14,9.21,1.26,14.07
2020-03-11,268.4510803222656,-0.04874839968549005,0.6874967507946361,53.900001525878906,81.686,57.3924,72.5646,1.42,24.29,1.13,9.12,1.26,15.17
2020-03-12,242.76641845703125,-0.0956772527583084,0.5260416976400335,75.47000122070312,76.6082,51.345,65.1552,1.49,25.26,1.18,11.45,1.27,13.81
2020-03-13,263.51959228515625,0.08548618033757505,0.6564971734071485,57.83000183105469,70.3582,47.1392,58.4807,1.49,23.22,1.2,11.88,1.24,11.34
2020-03-16,234.684326171875,-0.10942361386958444,0.47523726632818675,82.69000244140625,65.5726,46.278999999999996,55.6912,1.42,19.29,1.18,9.88,1.2,9.41
2020-03-17,247.35540771484375,0.05399202302794115,0.5548883107834552,75.91000366210938,62.8855,48.512,54.6697,1.3,14.37,1.15,8.22,1.13,6.16
2020-03-18,234.83106994628906,-0.050632965271545594,0.47615970494242443,76.44999694824219,67.6923,47.9667,57.5101,1.41,19.73,1.18,10.18,1.2,9.54
2020-03-19,235.330078125,0.002124966593326283,0.47929649500184146,72.0,66.3658,43.9559,54.4997,1.51,22.41,1.22,11.87,1.24,10.54
2020-03-20,225.18873596191406,-0.04309411803152152,0.41554751724261596,66.04000091552734,68.9414,44.6758,56.4432,1.54,24.27,1.22,12.5,1.26,11.77
2020-03-23,219.43106079101562,-0.025568220125682606,0.37935448672339334,61.59000015258789,60.3597,39.9684,48.9457,1.51,20.39,1.23,11.41,1.22,8.98
2020-03-24,239.31224060058594,0.0906033071977217,0.5043285650185487,61.66999816894531,57.6734,36.8047,46.6454,1.57,20.87,1.24,11.03,1.27,9.84
2020-03-25,242.89479064941406,0.014970191411175726,0.5268486515821758,63.95000076293945,63.6275,41.4488,52.629,1.54,22.18,1.21,11.0,1.27,11.18
